src;dst;pktcount;label
0.052631579;0.411764706;0.347426598;0
0;0.411764706;0.486123397;0
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0.052631579;0.411764706;0.347426598;0
0.052631579;0.411764706;0.347426598;0
0.052631579;0.411764706;0.347426598;0
0.052631579;0.411764706;0.347426598;0
0.052631579;0.411764706;0.347426598;0
0.052631579;0.411764706;0.347426598;0
0.052631579;0.411764706;0.347426598;0
0.052631579;0.411764706;0.347426598;0
0.052631579;0.411764706;0.347426598;0
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0.052631579;0.411764706;0.347426598;0
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.018372653;1
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0.052631579;0.411764706;0.347426598;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.352941176;0.126589386;0
0.052631579;0.411764706;0.347426598;0
0.052631579;0.411764706;0.347426598;0
0.052631579;0.411764706;0.347426598;0
0.052631579;0.411764706;0.347426598;0
0.052631579;0.411764706;0.347426598;0
0.052631579;0.411764706;0.347426598;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0;0.411764706;0.486123397;0
0.052631579;0.411764706;0.347426598;0
0;0.411764706;0.486123397;0
0;0.411764706;0.43408229;0
0;0.352941176;0.126589386;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0;0.411764706;0.43408229;0
0.052631579;0.411764706;0.139542934;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0;0.411764706;0.43408229;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.451524196;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0;0.411764706;0.43408229;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.399475397;0
0;0.411764706;0.43408229;0
0.052631579;0.411764706;0.399475397;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.352941176;0.023084083;1
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0.052631579;0.411764706;0.451524196;0
0;0.411764706;0.278339731;0
0;0.352941176;0.126589386;0
0;0.411764706;0.018372653;1
0;0.352941176;0.126589386;0
0;0.352941176;0.126589386;0
0;0.352941176;0.126589386;0
0;0.352941176;0.126589386;0
0;0.352941176;0.126589386;0
0;0.352941176;0.126589386;0
0;0.352941176;0.126589386;0
0;0.352941176;0.126589386;0
0;0.411764706;0.278339731;0
0;0.352941176;0.126589386;0
0;0.411764706;0.278339731;0
0;0.352941176;0.126589386;0
0;0.352941176;0.126589386;0
0;0.352941176;0.126589386;0
0;0.352941176;0.126589386;0
0;0.352941176;0.126589386;0
0;0.352941176;0.126589386;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.352941176;0.126589386;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0;0.411764706;0.278339731;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0;0.352941176;0.126589386;0
0.052631579;0.411764706;0.451524196;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0;0.411764706;0.278339731;0
0.052631579;0.411764706;0.451524196;0
0;0.411764706;0.278339731;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0.052631579;0.411764706;0.451524196;0
0;0.411764706;0.278339731;0
0;0.411764706;0.329515473;0
0;0.411764706;0.519357246;1
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0.052631579;0.411764706;0.502703784;0
0;0.411764706;0.329515473;0
0.052631579;0.411764706;0.502703784;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.191560964;0
0.052631579;0.411764706;0.191560964;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0;0.411764706;0.329515473;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.329515473;0
0;0.411764706;0.519357246;1
0.052631579;0.411764706;0.191560964;0
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.018372653;1
0;0.411764706;0.519357246;1
0;0.411764706;0.329515473;0
0.052631579;0.411764706;0.139542934;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.519357246;1
0;0.411764706;0.329515473;0
0;0.411764706;0.519357246;1
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0.052631579;0.411764706;0.191560964;0
0.052631579;0.411764706;0.191560964;0
0;0.411764706;0.329515473;0
0;0.411764706;0.329515473;0
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0.052631579;0.411764706;0.502703784;0
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.139542934;0
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0;0.352941176;0.023084083;1
0.052631579;0.411764706;0.502703784;0
0;0.352941176;0.023084083;1
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0;0.411764706;0.519357246;1
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.502703784;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.139542934;0
0.052631579;0.411764706;0.502703784;0
0;0.411764706;0.122185642;0
0;0.411764706;0.519357246;1
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0;0.411764706;0.122185642;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0;0.411764706;0.122185642;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0;0.411764706;0.278339731;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0;0.352941176;0.075109805;0
0;0.411764706;0.122185642;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.295373953;0
0;0.411764706;0.122185642;0
0.052631579;0.411764706;0.295373953;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0;0.352941176;0.075109805;0
0.052631579;0.411764706;0.087482597;0
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0.052631579;0.411764706;0.087482597;0
0;0.411764706;0.519357246;1
0.052631579;0.411764706;0.087482597;0
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0;0.411764706;0.519357246;1
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0;0.411764706;0.519357246;1
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0.052631579;0.411764706;0.087482597;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.411764706;0.018372653;1
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0.052631579;0.411764706;0.087482597;0
0;0.352941176;0.075109805;0
0.052631579;0.411764706;0.087482597;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0;0.352941176;0.075109805;0
0.052631579;0.411764706;0.087482597;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.278339731;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0.052631579;0.411764706;0.191560964;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0.052631579;0.411764706;0.191560964;0
0.052631579;0.411764706;0.243594379;0
0.052631579;0.411764706;0.191560964;0
0.052631579;0.411764706;0.191560964;0
0.052631579;0.411764706;0.191560964;0
0.052631579;0.411764706;0.191560964;0
0.052631579;0.411764706;0.191560964;0
0;0.411764706;0.070406068;0
0.052631579;0.411764706;0.191560964;0
0;0.411764706;0.070406068;0
0.052631579;0.411764706;0.191560964;0
0.052631579;0.411764706;0.191560964;0
0.052631579;0.411764706;0.191560964;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0.052631579;0.411764706;0.191560964;0
0.052631579;0.411764706;0.243594379;0
0;0.411764706;0.070406068;0
0.052631579;0.411764706;0.243594379;0
0.052631579;0.411764706;0.243594379;0
0.052631579;0.411764706;0.243594379;0
0.052631579;0.411764706;0.243594379;0
0.052631579;0.411764706;0.243594379;0
0.052631579;0.411764706;0.243594379;0
0.052631579;0.411764706;0.243594379;0
0.052631579;0.411764706;0.243594379;0
0.052631579;0.411764706;0.243594379;0
0.052631579;0.411764706;0.243594379;0
0.052631579;0.411764706;0.243594379;0
0.052631579;0.411764706;0.243594379;0
0.052631579;0.411764706;0.243594379;0
0.052631579;0.411764706;0.243594379;0
0.052631579;0.411764706;0.399475397;0
0.052631579;0.411764706;0.243594379;0
0;0.411764706;0.070406068;0
0.052631579;0.411764706;0.191560964;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0.052631579;0.411764706;0.243594379;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.070406068;0
0;0.411764706;0.226290932;0
0;0.411764706;0.226290932;0
0;0.411764706;0.226290932;0
0;0.411764706;0.226290932;0
0;0.411764706;0.226290932;0
0;0.411764706;0.226290932;0
0;0.411764706;0.226290932;0
0.052631579;0.411764706;0.191560964;0
0;0.411764706;0.226290932;0
